date,campaign_name,adset_name,impressions,clicks,spend,purchases,purchase_conversion_value
2024-06-17,TOF Cold - Advantage+ ASC,ASC Catalog,59739,1195,902.16,64,5142.91
2024-06-18,TOF Cold - Advantage+ ASC,ASC Catalog,64273,1285,991.33,65,5209.74
2024-06-19,TOF Cold - Advantage+ ASC,ASC Catalog,59084,1182,886.48,80,6413.5
2024-06-20,TOF Cold - Advantage+ ASC,ASC Catalog,37452,749,643.22,32,2544.85
2024-06-21,TOF Cold - Advantage+ ASC,ASC Catalog,77083,1542,1097.24,55,4435.24
2024-06-22,TOF Cold - Advantage+ ASC,ASC Catalog,45327,907,733.1,65,5235.52
2024-06-23,TOF Cold - Advantage+ ASC,ASC Catalog,38460,769,692.85,42,3328.15
2024-06-24,TOF Cold - Advantage+ ASC,ASC Catalog,45644,913,814.79,43,3479.08
2024-06-25,TOF Cold - Advantage+ ASC,ASC Catalog,50925,1019,804.71,47,3786.3
2024-06-26,TOF Cold - Advantage+ ASC,ASC Catalog,37086,742,696.09,49,3926.16
2024-06-27,TOF Cold - Advantage+ ASC,ASC Catalog,66507,1330,888.78,59,4724.66
2024-06-28,TOF Cold - Advantage+ ASC,ASC Catalog,53807,1076,775.18,52,4126.23
2024-06-29,TOF Cold - Advantage+ ASC,ASC Catalog,64670,1293,861.96,44,3493.57
2024-06-30,TOF Cold - Advantage+ ASC,ASC Catalog,62278,1246,838.87,73,5879.05
2024-07-01,TOF Cold - Advantage+ ASC,ASC Catalog,67783,1356,1123.38,107,8543.39
2024-07-02,TOF Cold - Advantage+ ASC,ASC Catalog,46261,925,807.41,32,2554.49
2024-07-03,TOF Cold - Advantage+ ASC,ASC Catalog,34723,694,726.17,33,2623.54
2024-07-04,TOF Cold - Advantage+ ASC,ASC Catalog,38669,773,644.36,64,5147.12
2024-07-05,TOF Cold - Advantage+ ASC,ASC Catalog,92947,1859,1246.45,123,9853.77
2024-07-06,TOF Cold - Advantage+ ASC,ASC Catalog,48178,964,837.37,31,2458.06
2024-07-07,TOF Cold - Advantage+ ASC,ASC Catalog,40178,804,656.48,62,4937.6
2024-07-08,TOF Cold - Advantage+ ASC,ASC Catalog,67444,1349,1140.64,118,9478.43
2024-07-09,TOF Cold - Advantage+ ASC,ASC Catalog,69689,1394,1073.98,54,4296.16
2024-07-10,TOF Cold - Advantage+ ASC,ASC Catalog,46911,938,660.0,78,6235.99
2024-07-11,TOF Cold - Advantage+ ASC,ASC Catalog,39400,788,735.3,50,4001.92
2024-07-12,TOF Cold - Advantage+ ASC,ASC Catalog,44933,899,822.65,63,5049.72
2024-07-13,TOF Cold - Advantage+ ASC,ASC Catalog,44596,892,614.97,37,2958.93
2024-07-14,TOF Cold - Advantage+ ASC,ASC Catalog,49302,986,733.07,71,5686.84
2024-07-15,TOF Cold - Advantage+ ASC,ASC Catalog,58399,1168,958.94,83,6600.55
2024-07-16,TOF Cold - Advantage+ ASC,ASC Catalog,48864,977,659.13,81,6506.65
2024-07-17,TOF Cold - Advantage+ ASC,ASC Catalog,48531,971,890.07,94,7502.12
2024-07-18,TOF Cold - Advantage+ ASC,ASC Catalog,71511,1430,1042.45,68,5435.84
2024-07-19,TOF Cold - Advantage+ ASC,ASC Catalog,56377,1128,908.21,157,12556.0
2024-07-20,TOF Cold - Advantage+ ASC,ASC Catalog,48996,980,737.79,79,6347.1
2024-07-21,TOF Cold - Advantage+ ASC,ASC Catalog,32660,653,663.45,57,4584.52
2024-07-22,TOF Cold - Advantage+ ASC,ASC Catalog,59838,1197,982.7,48,3877.16
2024-07-23,TOF Cold - Advantage+ ASC,ASC Catalog,46083,922,684.95,32,2525.45
2024-07-24,TOF Cold - Advantage+ ASC,ASC Catalog,54950,1099,884.78,39,3142.9
2024-07-25,TOF Cold - Advantage+ ASC,ASC Catalog,60317,1206,851.22,45,3561.41
2024-07-26,TOF Cold - Advantage+ ASC,ASC Catalog,73311,1466,1038.08,103,8215.48
2024-07-27,TOF Cold - Advantage+ ASC,ASC Catalog,38360,767,675.5,57,4575.57
2024-07-28,TOF Cold - Advantage+ ASC,ASC Catalog,46572,931,686.22,42,3329.61
2024-07-29,TOF Cold - Advantage+ ASC,ASC Catalog,38415,768,678.78,48,3809.96
2024-07-30,TOF Cold - Advantage+ ASC,ASC Catalog,57731,1155,918.72,58,4612.15
2024-07-31,TOF Cold - Advantage+ ASC,ASC Catalog,52533,1051,787.15,71,5651.52
2024-08-01,TOF Cold - Advantage+ ASC,ASC Catalog,41840,837,727.76,40,3217.59
2024-08-02,TOF Cold - Advantage+ ASC,ASC Catalog,50082,1002,740.67,59,4714.5
2024-08-03,TOF Cold - Advantage+ ASC,ASC Catalog,49253,985,828.9,63,5056.12
2024-08-04,TOF Cold - Advantage+ ASC,ASC Catalog,36404,728,617.28,36,2854.58
2024-08-05,TOF Cold - Advantage+ ASC,ASC Catalog,47580,952,709.35,83,6612.43
2024-08-06,TOF Cold - Advantage+ ASC,ASC Catalog,57541,1151,1000.92,61,4848.05
2024-08-07,TOF Cold - Advantage+ ASC,ASC Catalog,47304,946,827.05,43,3424.96
2024-08-08,TOF Cold - Advantage+ ASC,ASC Catalog,70226,1405,1012.51,86,6897.92
2024-08-09,TOF Cold - Advantage+ ASC,ASC Catalog,50513,1010,799.48,57,4571.94
2024-08-10,TOF Cold - Advantage+ ASC,ASC Catalog,40783,816,754.67,61,4867.29
2024-08-11,TOF Cold - Advantage+ ASC,ASC Catalog,52880,1058,776.69,39,3084.59
2024-08-12,TOF Cold - Advantage+ ASC,ASC Catalog,65787,1316,1096.26,90,7201.65
2024-08-13,TOF Cold - Advantage+ ASC,ASC Catalog,58707,1174,1080.79,134,10724.51
2024-08-14,TOF Cold - Advantage+ ASC,ASC Catalog,51167,1023,1051.96,47,3755.54
2024-08-15,TOF Cold - Advantage+ ASC,ASC Catalog,52239,1045,763.62,60,4831.87
2024-08-16,TOF Cold - Advantage+ ASC,ASC Catalog,41078,822,716.28,41,3268.89
2024-08-17,TOF Cold - Advantage+ ASC,ASC Catalog,47918,958,868.24,134,10715.76
2024-08-18,TOF Cold - Advantage+ ASC,ASC Catalog,64659,1293,970.47,94,7517.49
2024-08-19,TOF Cold - Advantage+ ASC,ASC Catalog,71543,1431,1056.07,75,5986.0
2024-08-20,TOF Cold - Advantage+ ASC,ASC Catalog,49624,992,859.01,41,3282.53
2024-08-21,TOF Cold - Advantage+ ASC,ASC Catalog,66923,1338,977.38,48,3875.11
2024-08-22,TOF Cold - Advantage+ ASC,ASC Catalog,75292,1506,980.9,82,6532.75
2024-08-23,TOF Cold - Advantage+ ASC,ASC Catalog,63031,1261,881.43,40,3212.77
2024-08-24,TOF Cold - Advantage+ ASC,ASC Catalog,55352,1107,786.19,37,2979.19
2024-08-25,TOF Cold - Advantage+ ASC,ASC Catalog,49874,997,773.31,55,4398.08
2024-08-26,TOF Cold - Advantage+ ASC,ASC Catalog,44577,892,745.59,56,4440.73
2024-08-27,TOF Cold - Advantage+ ASC,ASC Catalog,47219,944,759.74,61,4850.66
2024-08-28,TOF Cold - Advantage+ ASC,ASC Catalog,49507,990,757.96,47,3786.59
2024-08-29,TOF Cold - Advantage+ ASC,ASC Catalog,35557,711,645.14,63,5025.8
2024-08-30,TOF Cold - Advantage+ ASC,ASC Catalog,51109,1022,883.14,47,3738.76
2024-08-31,TOF Cold - Advantage+ ASC,ASC Catalog,40974,819,756.19,65,5204.57
2024-09-01,TOF Cold - Advantage+ ASC,ASC Catalog,57660,1153,901.12,65,5239.53
2024-09-02,TOF Cold - Advantage+ ASC,ASC Catalog,70258,1405,1114.82,85,6836.49
2024-09-03,TOF Cold - Advantage+ ASC,ASC Catalog,66054,1321,1128.14,103,8205.23
2024-09-04,TOF Cold - Advantage+ ASC,ASC Catalog,77880,1558,1147.92,64,5080.27
2024-09-05,TOF Cold - Advantage+ ASC,ASC Catalog,43706,874,776.3,45,3607.87
2024-09-06,TOF Cold - Advantage+ ASC,ASC Catalog,40122,802,687.8,30,2416.06
2024-09-07,TOF Cold - Advantage+ ASC,ASC Catalog,62933,1259,931.33,34,2746.03
2024-09-08,TOF Cold - Advantage+ ASC,ASC Catalog,69310,1386,1010.59,63,5059.31
2024-09-09,TOF Cold - Advantage+ ASC,ASC Catalog,68065,1361,1179.23,72,5742.14
2024-09-10,TOF Cold - Advantage+ ASC,ASC Catalog,62233,1245,972.89,47,3748.27
2024-09-11,TOF Cold - Advantage+ ASC,ASC Catalog,36000,720,622.66,36,2855.21
2024-09-12,TOF Cold - Advantage+ ASC,ASC Catalog,58400,1168,953.03,101,8080.32
2024-09-13,TOF Cold - Advantage+ ASC,ASC Catalog,62554,1251,986.58,85,6819.53
2024-09-14,TOF Cold - Advantage+ ASC,ASC Catalog,65425,1309,989.76,45,3599.66
2024-09-15,TOF Cold - Advantage+ ASC,ASC Catalog,65958,1319,1022.34,59,4708.83
2024-09-16,TOF Cold - Advantage+ ASC,ASC Catalog,67627,1353,1052.88,78,6199.66
2024-09-17,TOF Cold - Advantage+ ASC,ASC Catalog,45143,903,804.54,47,3744.86
2024-09-18,TOF Cold - Advantage+ ASC,ASC Catalog,48299,966,743.35,42,3339.72
2024-09-19,TOF Cold - Advantage+ ASC,ASC Catalog,65070,1301,985.31,59,4733.43
2024-09-20,TOF Cold - Advantage+ ASC,ASC Catalog,51984,1040,776.37,76,6102.56
2024-09-21,TOF Cold - Advantage+ ASC,ASC Catalog,60104,1202,1033.41,97,7722.22
2024-09-22,TOF Cold - Advantage+ ASC,ASC Catalog,39952,799,583.3,35,2822.59
2024-09-23,TOF Cold - Advantage+ ASC,ASC Catalog,54395,1088,992.86,76,6047.83
2024-09-24,TOF Cold - Advantage+ ASC,ASC Catalog,56873,1137,950.03,64,5094.8
2024-09-25,TOF Cold - Advantage+ ASC,ASC Catalog,52565,1051,864.53,44,3522.67
2024-09-26,TOF Cold - Advantage+ ASC,ASC Catalog,41866,837,760.0,50,3959.98
2024-09-27,TOF Cold - Advantage+ ASC,ASC Catalog,37618,752,619.64,32,2527.8
2024-09-28,TOF Cold - Advantage+ ASC,ASC Catalog,46154,923,722.29,74,5902.62
2024-09-29,TOF Cold - Advantage+ ASC,ASC Catalog,37745,755,724.89,83,6652.39
2024-09-30,TOF Cold - Advantage+ ASC,ASC Catalog,65996,1320,1098.45,62,4996.72
2024-10-01,TOF Cold - Advantage+ ASC,ASC Catalog,41002,820,781.38,45,3638.73
2024-10-02,TOF Cold - Advantage+ ASC,ASC Catalog,74848,1497,976.42,89,7142.58
2024-10-03,TOF Cold - Advantage+ ASC,ASC Catalog,45553,911,713.53,74,5941.29
2024-10-04,TOF Cold - Advantage+ ASC,ASC Catalog,62159,1243,982.1,47,3741.51
2024-10-05,TOF Cold - Advantage+ ASC,ASC Catalog,34087,682,532.88,39,3128.35
2024-10-06,TOF Cold - Advantage+ ASC,ASC Catalog,77209,1544,1162.88,72,5772.0
2024-10-07,TOF Cold - Advantage+ ASC,ASC Catalog,60604,1212,879.31,48,3830.08
2024-10-08,TOF Cold - Advantage+ ASC,ASC Catalog,29166,583,545.63,47,3743.54
2024-10-09,TOF Cold - Advantage+ ASC,ASC Catalog,56521,1130,793.29,45,3624.68
2024-10-10,TOF Cold - Advantage+ ASC,ASC Catalog,54608,1092,771.38,47,3723.09
2024-10-11,TOF Cold - Advantage+ ASC,ASC Catalog,49847,997,802.86,55,4376.94
2024-10-12,TOF Cold - Advantage+ ASC,ASC Catalog,46245,925,748.76,34,2738.21
2024-10-13,TOF Cold - Advantage+ ASC,ASC Catalog,32536,651,709.96,28,2217.27
2024-10-14,TOF Cold - Advantage+ ASC,ASC Catalog,43102,862,780.98,73,5820.91
2024-10-15,TOF Cold - Advantage+ ASC,ASC Catalog,48359,967,734.63,42,3378.3
2024-10-16,TOF Cold - Advantage+ ASC,ASC Catalog,73976,1480,1049.71,130,10392.21
2024-10-17,TOF Cold - Advantage+ ASC,ASC Catalog,75586,1512,1124.37,130,10375.47
2024-10-18,TOF Cold - Advantage+ ASC,ASC Catalog,53689,1074,865.56,51,4098.48
2024-10-19,TOF Cold - Advantage+ ASC,ASC Catalog,60573,1211,799.39,113,9072.22
2024-10-20,TOF Cold - Advantage+ ASC,ASC Catalog,45269,905,655.04,64,5113.05
2024-10-21,TOF Cold - Advantage+ ASC,ASC Catalog,55217,1104,918.97,51,4106.7
2024-10-22,TOF Cold - Advantage+ ASC,ASC Catalog,73546,1471,946.04,29,2345.67
2024-10-23,TOF Cold - Advantage+ ASC,ASC Catalog,48892,978,872.9,74,5901.5
2024-10-24,TOF Cold - Advantage+ ASC,ASC Catalog,52628,1053,975.58,66,5251.26
2024-10-25,TOF Cold - Advantage+ ASC,ASC Catalog,57571,1151,960.76,73,5856.68
2024-10-26,TOF Cold - Advantage+ ASC,ASC Catalog,38543,771,665.3,46,3647.54
2024-10-27,TOF Cold - Advantage+ ASC,ASC Catalog,60103,1202,997.4,47,3749.41
2024-10-28,TOF Cold - Advantage+ ASC,ASC Catalog,59339,1187,876.6,53,4236.55
2024-10-29,TOF Cold - Advantage+ ASC,ASC Catalog,76666,1533,1230.83,94,7542.79
2024-10-30,TOF Cold - Advantage+ ASC,ASC Catalog,61346,1227,982.34,59,4700.54
2024-10-31,TOF Cold - Advantage+ ASC,ASC Catalog,81675,1634,1299.14,71,5673.73
2024-11-01,TOF Cold - Advantage+ ASC,ASC Catalog,55859,1117,1126.26,46,3644.5
2024-11-02,TOF Cold - Advantage+ ASC,ASC Catalog,45137,903,840.35,60,4797.6
2024-11-03,TOF Cold - Advantage+ ASC,ASC Catalog,42609,852,708.53,37,2939.02
2024-11-04,TOF Cold - Advantage+ ASC,ASC Catalog,46210,924,804.39,74,5952.08
2024-11-05,TOF Cold - Advantage+ ASC,ASC Catalog,61373,1227,1004.99,53,4262.6
2024-11-06,TOF Cold - Advantage+ ASC,ASC Catalog,67410,1348,937.27,58,4626.15
2024-11-07,TOF Cold - Advantage+ ASC,ASC Catalog,50987,1020,821.89,110,8788.55
2024-11-08,TOF Cold - Advantage+ ASC,ASC Catalog,58160,1163,1062.1,63,5036.8
2024-11-09,TOF Cold - Advantage+ ASC,ASC Catalog,47038,941,814.72,50,3997.03
2024-11-10,TOF Cold - Advantage+ ASC,ASC Catalog,69810,1396,941.35,76,6045.05
2024-11-11,TOF Cold - Advantage+ ASC,ASC Catalog,55946,1119,767.95,32,2554.04
2024-11-12,TOF Cold - Advantage+ ASC,ASC Catalog,72721,1454,1096.23,103,8213.73
2024-11-13,TOF Cold - Advantage+ ASC,ASC Catalog,53597,1072,1002.58,89,7146.29
2024-11-14,TOF Cold - Advantage+ ASC,ASC Catalog,73275,1466,1136.98,85,6772.08
2024-11-15,TOF Cold - Advantage+ ASC,ASC Catalog,106503,2130,1639.9,57,4552.39
2024-11-16,TOF Cold - Advantage+ ASC,ASC Catalog,75109,1502,1198.68,105,8419.87
2024-11-17,TOF Cold - Advantage+ ASC,ASC Catalog,69779,1396,1181.95,77,6154.36
2024-11-18,TOF Cold - Advantage+ ASC,ASC Catalog,114411,2288,1898.18,239,19111.76
2024-11-19,TOF Cold - Advantage+ ASC,ASC Catalog,76651,1533,1307.43,187,14937.31
2024-11-20,TOF Cold - Advantage+ ASC,ASC Catalog,87897,1758,1576.97,172,13759.85
2024-11-21,TOF Cold - Advantage+ ASC,ASC Catalog,92233,1845,1287.31,94,7516.43
2024-11-22,TOF Cold - Advantage+ ASC,ASC Catalog,67348,1347,986.57,176,14087.94
2024-11-23,TOF Cold - Advantage+ ASC,ASC Catalog,59453,1189,978.74,91,7316.25
2024-11-24,TOF Cold - Advantage+ ASC,ASC Catalog,85055,1701,1313.79,208,16613.93
2024-11-25,TOF Cold - Advantage+ ASC,ASC Catalog,101821,2036,1566.86,165,13211.45
2024-11-26,TOF Cold - Advantage+ ASC,ASC Catalog,117496,2350,1487.28,172,13758.38
2024-11-27,TOF Cold - Advantage+ ASC,ASC Catalog,115862,2317,1698.89,139,11151.07
2024-11-28,TOF Cold - Advantage+ ASC,ASC Catalog,100805,2016,1483.71,225,17997.1
2024-11-29,TOF Cold - Advantage+ ASC,ASC Catalog,95617,1912,1524.07,228,18238.62
2024-11-30,TOF Cold - Advantage+ ASC,ASC Catalog,81536,1631,1362.51,191,15254.48
2024-12-01,TOF Cold - Advantage+ ASC,ASC Catalog,90625,1813,1262.76,124,9935.44
2024-12-02,TOF Cold - Advantage+ ASC,ASC Catalog,99973,1999,1498.56,176,14047.94
2024-12-03,TOF Cold - Advantage+ ASC,ASC Catalog,86788,1736,1508.71,178,14252.81
2024-12-04,TOF Cold - Advantage+ ASC,ASC Catalog,91969,1839,1406.22,220,17591.17
2024-12-05,TOF Cold - Advantage+ ASC,ASC Catalog,84524,1690,1243.75,179,14303.52
2024-12-06,TOF Cold - Advantage+ ASC,ASC Catalog,68102,1362,1343.7,144,11555.82
2024-12-07,TOF Cold - Advantage+ ASC,ASC Catalog,90254,1805,1583.6,78,6222.14
2024-12-08,TOF Cold - Advantage+ ASC,ASC Catalog,102072,2041,1574.97,173,13805.93
2024-12-09,TOF Cold - Advantage+ ASC,ASC Catalog,74090,1482,1437.0,94,7512.9
2024-12-10,TOF Cold - Advantage+ ASC,ASC Catalog,73550,1471,1404.12,144,11521.29
2024-12-11,TOF Cold - Advantage+ ASC,ASC Catalog,65346,1307,1074.19,115,9224.34
2024-12-12,TOF Cold - Advantage+ ASC,ASC Catalog,124429,2489,1895.38,111,8907.7
2024-12-13,TOF Cold - Advantage+ ASC,ASC Catalog,110590,2212,1676.8,178,14206.42
2024-12-14,TOF Cold - Advantage+ ASC,ASC Catalog,103225,2065,1409.89,241,19297.4
2024-12-15,TOF Cold - Advantage+ ASC,ASC Catalog,51548,1031,818.01,79,6323.92
2024-12-16,TOF Cold - Advantage+ ASC,ASC Catalog,84509,1690,1403.48,179,14341.66
2024-12-17,TOF Cold - Advantage+ ASC,ASC Catalog,74705,1494,1362.22,283,22673.16
2024-12-18,TOF Cold - Advantage+ ASC,ASC Catalog,94824,1896,1576.68,198,15863.56
2024-12-19,TOF Cold - Advantage+ ASC,ASC Catalog,86277,1726,1286.13,111,8881.56
2024-12-20,TOF Cold - Advantage+ ASC,ASC Catalog,90195,1804,1338.47,148,11873.69
2024-12-21,TOF Cold - Advantage+ ASC,ASC Catalog,88603,1772,1380.63,144,11526.52
2024-12-22,TOF Cold - Advantage+ ASC,ASC Catalog,70958,1419,1074.89,162,12994.98
2024-12-23,TOF Cold - Advantage+ ASC,ASC Catalog,89474,1789,1260.04,191,15306.15
2024-12-24,TOF Cold - Advantage+ ASC,ASC Catalog,91138,1823,1447.28,63,5061.8
2024-12-25,TOF Cold - Advantage+ ASC,ASC Catalog,127501,2550,1779.31,127,10171.46
2024-12-26,TOF Cold - Advantage+ ASC,ASC Catalog,94042,1881,1618.07,152,12179.96
2024-12-27,TOF Cold - Advantage+ ASC,ASC Catalog,105376,2108,1698.41,118,9439.24
2024-12-28,TOF Cold - Advantage+ ASC,ASC Catalog,74620,1492,1252.73,39,3088.2
2024-12-29,TOF Cold - Advantage+ ASC,ASC Catalog,109716,2194,1621.67,111,8862.58
2024-12-30,TOF Cold - Advantage+ ASC,ASC Catalog,57839,1157,1024.23,115,9228.99
2024-12-31,TOF Cold - Advantage+ ASC,ASC Catalog,122090,2442,2017.32,151,12049.44
2025-01-01,TOF Cold - Advantage+ ASC,ASC Catalog,64320,1286,1239.45,57,4545.43
2025-01-02,TOF Cold - Advantage+ ASC,ASC Catalog,60616,1212,913.89,63,5026.08
2025-01-03,TOF Cold - Advantage+ ASC,ASC Catalog,69257,1385,978.22,72,5777.25
2025-01-04,TOF Cold - Advantage+ ASC,ASC Catalog,50672,1013,740.18,46,3686.4
2025-01-05,TOF Cold - Advantage+ ASC,ASC Catalog,48672,973,717.97,78,6254.99
2025-01-06,TOF Cold - Advantage+ ASC,ASC Catalog,51344,1027,755.36,55,4384.28
2025-01-07,TOF Cold - Advantage+ ASC,ASC Catalog,56043,1121,836.1,45,3580.63
2025-01-08,TOF Cold - Advantage+ ASC,ASC Catalog,61985,1240,932.66,45,3594.94
2025-01-09,TOF Cold - Advantage+ ASC,ASC Catalog,60902,1218,910.47,58,4644.1
2025-01-10,TOF Cold - Advantage+ ASC,ASC Catalog,70684,1414,1207.59,105,8414.73
2025-01-11,TOF Cold - Advantage+ ASC,ASC Catalog,46621,932,761.01,42,3384.7
2025-01-12,TOF Cold - Advantage+ ASC,ASC Catalog,35998,720,571.93,52,4142.04
2025-01-13,TOF Cold - Advantage+ ASC,ASC Catalog,68706,1374,1136.83,74,5952.13
2025-01-14,TOF Cold - Advantage+ ASC,ASC Catalog,36286,726,679.02,90,7218.37
2025-01-15,TOF Cold - Advantage+ ASC,ASC Catalog,42269,845,765.21,61,4892.09
2025-01-16,TOF Cold - Advantage+ ASC,ASC Catalog,56859,1137,889.05,49,3946.01
2025-01-17,TOF Cold - Advantage+ ASC,ASC Catalog,62473,1249,913.01,77,6186.78
2025-01-18,TOF Cold - Advantage+ ASC,ASC Catalog,36148,723,577.83,55,4400.45
2025-01-19,TOF Cold - Advantage+ ASC,ASC Catalog,54022,1080,655.57,43,3428.24
2025-01-20,TOF Cold - Advantage+ ASC,ASC Catalog,37031,741,649.58,34,2704.04
2025-01-21,TOF Cold - Advantage+ ASC,ASC Catalog,61998,1240,948.79,75,5989.55
2025-01-22,TOF Cold - Advantage+ ASC,ASC Catalog,74681,1494,1050.16,70,5584.24
2025-01-23,TOF Cold - Advantage+ ASC,ASC Catalog,47377,948,681.41,32,2525.47
2025-01-24,TOF Cold - Advantage+ ASC,ASC Catalog,67805,1356,1016.09,72,5778.8
2025-01-25,TOF Cold - Advantage+ ASC,ASC Catalog,61823,1236,888.78,50,4018.26
2025-01-26,TOF Cold - Advantage+ ASC,ASC Catalog,41973,839,667.86,31,2486.9
2025-01-27,TOF Cold - Advantage+ ASC,ASC Catalog,43928,879,595.18,40,3218.24
2025-01-28,TOF Cold - Advantage+ ASC,ASC Catalog,49850,997,701.56,75,5982.8
2025-01-29,TOF Cold - Advantage+ ASC,ASC Catalog,43885,878,764.63,78,6248.78
2025-01-30,TOF Cold - Advantage+ ASC,ASC Catalog,72531,1451,1123.76,95,7625.91
2025-01-31,TOF Cold - Advantage+ ASC,ASC Catalog,44645,893,833.85,63,5031.73
2025-02-01,TOF Cold - Advantage+ ASC,ASC Catalog,50849,1017,698.74,61,4853.2
2025-02-02,TOF Cold - Advantage+ ASC,ASC Catalog,55001,1100,860.51,61,4893.23
2025-02-03,TOF Cold - Advantage+ ASC,ASC Catalog,53680,1074,750.51,38,3078.04
2025-02-04,TOF Cold - Advantage+ ASC,ASC Catalog,64289,1286,1039.93,52,4147.15
2025-02-05,TOF Cold - Advantage+ ASC,ASC Catalog,41286,826,795.32,47,3734.16
2025-02-06,TOF Cold - Advantage+ ASC,ASC Catalog,66449,1329,816.71,87,6958.38
