date,campaign_name,campaign_type,impressions,clicks,cost,conversions,conversion_value
2025-01-02,Shopping - Core Catalog,Shopping,88522,1062,919.1,88.53,7525.45
2025-01-03,Shopping - Core Catalog,Shopping,128902,1547,990.49,70.55,5996.76
2025-01-04,Shopping - Core Catalog,Shopping,97789,1173,878.96,96.71,8220.06
2025-01-05,Shopping - Core Catalog,Shopping,103011,1236,765.91,56.1,4768.31
2025-01-06,Shopping - Core Catalog,Shopping,92133,1106,811.82,52.93,4498.7
2025-01-07,Shopping - Core Catalog,Shopping,160684,1928,1356.36,59.91,5091.93
2025-01-08,Shopping - Core Catalog,Shopping,159938,1919,1109.47,55.95,4755.41
2025-01-09,Shopping - Core Catalog,Shopping,124394,1493,1074.3,66.94,5689.88
2025-01-10,Shopping - Core Catalog,Shopping,138555,1663,1028.25,59.75,5078.88
2025-01-11,Shopping - Core Catalog,Shopping,81840,982,684.78,69.92,5942.82
2025-01-12,Shopping - Core Catalog,Shopping,128171,1538,1032.83,59.54,5061.11
2025-01-13,Shopping - Core Catalog,Shopping,95594,1147,797.39,27.74,2357.78
2025-01-14,Shopping - Core Catalog,Shopping,126604,1519,977.02,60.09,5107.25
2025-01-15,Shopping - Core Catalog,Shopping,76865,922,691.48,55.65,4730.32
2025-01-16,Shopping - Core Catalog,Shopping,69432,833,643.54,50.63,4303.31
2025-01-17,Shopping - Core Catalog,Shopping,109941,1319,984.4,130.31,11076.45
2025-01-18,Shopping - Core Catalog,Shopping,85511,1026,711.17,54.47,4629.89
2025-01-19,Shopping - Core Catalog,Shopping,66993,804,575.31,72.49,6162.02
2025-01-20,Shopping - Core Catalog,Shopping,131114,1573,1025.85,84.46,7179.01
2025-01-21,Shopping - Core Catalog,Shopping,184976,2220,1363.74,100.62,8552.58
2025-01-22,Shopping - Core Catalog,Shopping,129164,1550,1196.19,73.11,6214.0
2025-01-23,Shopping - Core Catalog,Shopping,98420,1181,889.69,75.68,6432.43
2025-01-24,Shopping - Core Catalog,Shopping,96287,1155,933.73,63.32,5382.49
2025-01-25,Shopping - Core Catalog,Shopping,141173,1694,967.95,85.93,7304.33
2025-01-26,Shopping - Core Catalog,Shopping,123968,1488,1010.08,78.31,6656.2
2025-01-27,Shopping - Core Catalog,Shopping,109588,1315,877.41,57.45,4883.29
2025-01-28,Shopping - Core Catalog,Shopping,97819,1174,939.52,107.73,9157.06
2025-01-29,Shopping - Core Catalog,Shopping,117376,1409,986.08,94.0,7989.86
2025-01-30,Shopping - Core Catalog,Shopping,129337,1552,1032.49,74.58,6339.3
2025-01-31,Shopping - Core Catalog,Shopping,105951,1271,912.77,81.91,6962.63
2025-02-01,Shopping - Core Catalog,Shopping,119262,1431,899.63,75.7,6434.25
2025-02-02,Shopping - Core Catalog,Shopping,176854,2122,1178.94,71.73,6097.4
2025-02-03,Shopping - Core Catalog,Shopping,140020,1680,1293.01,100.74,8562.95
2025-02-04,Shopping - Core Catalog,Shopping,121864,1462,1133.82,75.32,6402.37
2025-02-05,Shopping - Core Catalog,Shopping,154664,1856,1418.37,78.58,6679.68
2025-02-06,Shopping - Core Catalog,Shopping,135782,1629,971.33,50.31,4275.97
2025-02-07,Shopping - Core Catalog,Shopping,184338,2212,1395.16,92.78,7886.01
2025-02-08,Shopping - Core Catalog,Shopping,119379,1433,1016.46,100.07,8505.93
2025-02-09,Shopping - Core Catalog,Shopping,198551,2383,1661.74,92.83,7890.25
2025-02-10,Shopping - Core Catalog,Shopping,92324,1108,841.51,157.73,13406.94
2025-02-11,Shopping - Core Catalog,Shopping,119933,1439,921.65,102.97,8752.63
2025-02-12,Shopping - Core Catalog,Shopping,129000,1548,1125.56,133.57,11353.36
2025-02-13,Shopping - Core Catalog,Shopping,130102,1561,1121.65,114.39,9723.27
2025-02-14,Shopping - Core Catalog,Shopping,187753,2253,1483.98,186.84,15881.49
2025-02-15,Shopping - Core Catalog,Shopping,95767,1149,819.71,57.38,4877.59
2025-02-16,Shopping - Core Catalog,Shopping,126573,1519,1088.49,40.98,3483.59
2025-02-17,Shopping - Core Catalog,Shopping,153659,1844,1289.37,86.13,7320.76
2025-02-18,Shopping - Core Catalog,Shopping,153118,1837,1187.85,110.56,9397.29
2025-02-19,Shopping - Core Catalog,Shopping,123582,1483,880.5,80.02,6801.49
2025-02-20,Shopping - Core Catalog,Shopping,170304,2044,1349.2,109.96,9346.99
2025-02-21,Shopping - Core Catalog,Shopping,168621,2023,1307.08,147.58,12544.18
2025-02-22,Shopping - Core Catalog,Shopping,120516,1446,1032.77,95.69,8133.46
2025-02-23,Shopping - Core Catalog,Shopping,106724,1281,962.23,103.36,8785.25
2025-02-24,Shopping - Core Catalog,Shopping,138843,1666,1092.45,66.81,5679.19
2025-02-25,Shopping - Core Catalog,Shopping,125286,1503,1034.54,61.5,5227.31
2025-02-26,Shopping - Core Catalog,Shopping,121648,1460,1178.06,150.96,12831.38
2025-02-27,Shopping - Core Catalog,Shopping,121662,1460,1056.05,89.27,7587.68
2025-02-28,Shopping - Core Catalog,Shopping,106466,1278,901.76,64.49,5482.0
2025-03-01,Shopping - Core Catalog,Shopping,87083,1045,769.8,57.62,4897.68
2025-03-02,Shopping - Core Catalog,Shopping,112152,1346,812.34,59.42,5050.62
2025-03-03,Shopping - Core Catalog,Shopping,136732,1641,1094.74,71.7,6094.37
2025-03-04,Shopping - Core Catalog,Shopping,143011,1716,1047.16,58.6,4981.24
2025-03-05,Shopping - Core Catalog,Shopping,133748,1605,1094.28,56.53,4804.96
2025-03-06,Shopping - Core Catalog,Shopping,138316,1660,1152.44,86.5,7352.31
2025-03-07,Shopping - Core Catalog,Shopping,102011,1224,941.02,67.04,5698.39
2025-03-08,Shopping - Core Catalog,Shopping,144671,1736,1213.79,132.15,11232.89
2025-03-09,Shopping - Core Catalog,Shopping,105950,1271,888.82,84.04,7143.67
2025-03-10,Shopping - Core Catalog,Shopping,101304,1216,975.62,88.9,7556.79
2025-03-11,Shopping - Core Catalog,Shopping,129818,1558,1150.92,73.32,6232.19
2025-03-12,Shopping - Core Catalog,Shopping,87422,1049,758.48,66.23,5629.4
2025-03-13,Shopping - Core Catalog,Shopping,113648,1364,915.97,87.6,7445.81
2025-03-14,Shopping - Core Catalog,Shopping,157146,1886,1260.51,120.35,10230.02
2025-03-15,Shopping - Core Catalog,Shopping,76813,922,683.85,61.81,5254.19
2025-03-16,Shopping - Core Catalog,Shopping,142693,1712,1143.72,126.15,10722.5
2025-03-17,Shopping - Core Catalog,Shopping,162299,1948,1388.36,103.26,8776.98
2025-03-18,Shopping - Core Catalog,Shopping,88463,1062,990.07,105.2,8941.66
2025-03-19,Shopping - Core Catalog,Shopping,126532,1518,1115.66,77.53,6589.64
2025-03-20,Shopping - Core Catalog,Shopping,171773,2061,1295.31,57.32,4872.57
2025-03-21,Shopping - Core Catalog,Shopping,98007,1176,974.03,88.89,7555.31
2025-03-22,Shopping - Core Catalog,Shopping,131960,1584,1096.05,110.34,9378.63
2025-03-23,Shopping - Core Catalog,Shopping,115949,1391,831.19,87.22,7413.77
2025-03-24,Shopping - Core Catalog,Shopping,107383,1289,973.3,93.04,7908.07
2025-03-25,Shopping - Core Catalog,Shopping,109416,1313,918.9,70.96,6031.5
2025-03-26,Shopping - Core Catalog,Shopping,117978,1416,1129.05,71.04,6038.81
2025-03-27,Shopping - Core Catalog,Shopping,183236,2199,1308.04,117.22,9963.75
2025-03-28,Shopping - Core Catalog,Shopping,121333,1456,1027.73,96.65,8215.49
2025-03-29,Shopping - Core Catalog,Shopping,89447,1073,747.86,57.44,4882.54
2025-03-30,Shopping - Core Catalog,Shopping,105504,1266,773.98,97.23,8264.48
2025-03-31,Shopping - Core Catalog,Shopping,145239,1743,1141.92,69.95,5946.05
2025-04-01,Shopping - Core Catalog,Shopping,161738,1941,1482.93,89.92,7643.26
2025-04-02,Shopping - Core Catalog,Shopping,127503,1530,1142.64,149.01,12666.05
2025-04-03,Shopping - Core Catalog,Shopping,124244,1491,993.25,107.85,9167.11
2025-04-04,Shopping - Core Catalog,Shopping,136768,1641,1222.84,85.55,7271.75
2025-04-05,Shopping - Core Catalog,Shopping,86986,1044,902.98,84.83,7210.93
2025-04-06,Shopping - Core Catalog,Shopping,104330,1252,881.05,80.13,6811.18
2025-04-07,Shopping - Core Catalog,Shopping,92151,1106,897.56,34.01,2890.66
2025-04-08,Shopping - Core Catalog,Shopping,192389,2309,1374.88,78.02,6632.0
2025-04-09,Shopping - Core Catalog,Shopping,81891,983,675.83,62.06,5275.23
2025-04-10,Shopping - Core Catalog,Shopping,134056,1609,1232.75,86.02,7311.94
2025-04-11,Shopping - Core Catalog,Shopping,109094,1309,982.71,88.86,7552.81
2025-04-12,Shopping - Core Catalog,Shopping,86534,1038,878.06,107.09,9102.73
2025-04-13,Shopping - Core Catalog,Shopping,136785,1641,1282.53,89.11,7574.52
2025-04-14,Shopping - Core Catalog,Shopping,123943,1487,940.51,58.29,4954.95
2025-04-15,Shopping - Core Catalog,Shopping,140878,1691,946.67,88.65,7535.62
2025-04-16,Shopping - Core Catalog,Shopping,133846,1606,1045.53,78.0,6629.96
2025-04-17,Shopping - Core Catalog,Shopping,136075,1633,1153.6,87.57,7443.54
2025-04-18,Shopping - Core Catalog,Shopping,112796,1354,989.31,75.94,6454.73
2025-04-19,Shopping - Core Catalog,Shopping,77258,927,714.11,128.68,10937.84
2025-04-20,Shopping - Core Catalog,Shopping,118705,1424,811.51,36.83,3130.84
2025-04-21,Shopping - Core Catalog,Shopping,157788,1893,1350.67,90.17,7664.32
2025-04-22,Shopping - Core Catalog,Shopping,159957,1919,1087.43,88.2,7497.26
2025-04-23,Shopping - Core Catalog,Shopping,159305,1912,1164.1,73.02,6206.9
2025-04-24,Shopping - Core Catalog,Shopping,102466,1230,1024.38,111.16,9448.35
2025-04-25,Shopping - Core Catalog,Shopping,106245,1275,953.92,103.18,8770.71
2025-04-26,Shopping - Core Catalog,Shopping,143152,1718,1285.68,96.89,8235.45
2025-04-27,Shopping - Core Catalog,Shopping,108568,1303,919.28,72.66,6175.94
2025-04-28,Shopping - Core Catalog,Shopping,117495,1410,992.93,80.35,6829.42
2025-04-29,Shopping - Core Catalog,Shopping,210514,2526,1310.5,96.38,8191.97
2025-04-30,Shopping - Core Catalog,Shopping,101015,1212,945.04,78.46,6669.1
2025-05-01,Shopping - Core Catalog,Shopping,117831,1414,967.38,77.15,6557.78
2025-05-02,Shopping - Core Catalog,Shopping,136632,1640,1079.09,94.77,8055.06
2025-05-03,Shopping - Core Catalog,Shopping,113463,1362,953.24,101.29,8609.91
2025-05-04,Shopping - Core Catalog,Shopping,120268,1443,999.18,57.69,4903.79
2025-05-05,Shopping - Core Catalog,Shopping,168509,2022,1571.37,80.83,6870.42
2025-05-06,Shopping - Core Catalog,Shopping,137901,1655,1146.1,54.08,4596.96
2025-05-07,Shopping - Core Catalog,Shopping,88132,1058,703.41,84.22,7158.53
2025-05-08,Shopping - Core Catalog,Shopping,140841,1690,1144.94,98.45,8367.83
2025-05-09,Shopping - Core Catalog,Shopping,137053,1645,1087.44,102.75,8734.06
2025-05-10,Shopping - Core Catalog,Shopping,132079,1585,963.31,53.01,4505.57
2025-05-11,Shopping - Core Catalog,Shopping,130670,1568,999.46,142.57,12118.78
2025-05-12,Shopping - Core Catalog,Shopping,128981,1548,1075.75,73.04,6208.13
2025-05-13,Shopping - Core Catalog,Shopping,113459,1362,1071.54,91.97,7817.65
2025-05-14,Shopping - Core Catalog,Shopping,135480,1626,1208.41,122.16,10383.26
2025-05-15,Shopping - Core Catalog,Shopping,114358,1372,981.94,61.33,5213.03
2025-05-16,Shopping - Core Catalog,Shopping,111487,1338,913.15,66.58,5659.34
2025-05-17,Shopping - Core Catalog,Shopping,187446,2249,1651.69,120.24,10220.42
2025-05-18,Shopping - Core Catalog,Shopping,91378,1097,842.87,174.7,14849.33
2025-05-19,Shopping - Core Catalog,Shopping,116703,1400,1103.98,97.61,8297.14
2025-05-20,Shopping - Core Catalog,Shopping,83636,1004,828.67,118.58,10079.17
2025-05-21,Shopping - Core Catalog,Shopping,128853,1546,1108.09,128.36,10910.31
2025-05-22,Shopping - Core Catalog,Shopping,94315,1132,917.67,87.9,7471.11
2025-05-23,Shopping - Core Catalog,Shopping,108016,1296,1002.81,62.17,5284.52
2025-05-24,Shopping - Core Catalog,Shopping,132752,1593,1159.92,126.56,10757.64
2025-05-25,Shopping - Core Catalog,Shopping,109019,1308,1046.64,54.92,4668.61
2025-05-26,Shopping - Core Catalog,Shopping,148923,1787,1204.34,152.49,12961.69
2025-05-27,Shopping - Core Catalog,Shopping,101365,1216,790.72,75.18,6389.94
2025-05-28,Shopping - Core Catalog,Shopping,170650,2048,1514.42,48.97,4162.33
2025-05-29,Shopping - Core Catalog,Shopping,100089,1201,878.3,68.92,5857.8
2025-05-30,Shopping - Core Catalog,Shopping,180111,2161,1433.77,127.78,10860.88
2025-05-31,Shopping - Core Catalog,Shopping,128374,1540,1158.15,85.69,7283.42
2025-06-01,Shopping - Core Catalog,Shopping,117743,1413,1069.57,108.24,9200.0
2025-06-02,Shopping - Core Catalog,Shopping,125411,1505,934.66,61.77,5250.71
2025-06-03,Shopping - Core Catalog,Shopping,145757,1749,1120.75,60.87,5173.92
2025-06-04,Shopping - Core Catalog,Shopping,126724,1521,1002.33,81.85,6957.25
2025-06-05,Shopping - Core Catalog,Shopping,143280,1719,1097.14,89.66,7621.43
2025-06-06,Shopping - Core Catalog,Shopping,101971,1224,1043.82,77.41,6579.63
2025-06-07,Shopping - Core Catalog,Shopping,91251,1095,669.45,90.41,7685.09
2025-06-08,Shopping - Core Catalog,Shopping,146451,1757,1182.89,72.26,6142.4
2025-06-09,Shopping - Core Catalog,Shopping,141886,1703,1077.26,96.4,8193.96
2025-06-10,Shopping - Core Catalog,Shopping,124013,1488,1002.15,85.34,7253.5
2025-06-11,Shopping - Core Catalog,Shopping,118315,1420,989.0,51.95,4415.48
2025-06-12,Shopping - Core Catalog,Shopping,135192,1622,1167.31,62.25,5291.33
2025-06-13,Shopping - Core Catalog,Shopping,115114,1381,932.1,79.85,6787.26
2025-06-14,Shopping - Core Catalog,Shopping,74497,894,645.59,110.27,9372.88
2025-06-15,Shopping - Core Catalog,Shopping,135413,1625,1042.91,102.19,8685.8
2025-06-16,Shopping - Core Catalog,Shopping,122246,1467,1203.41,56.19,4775.77
2025-06-17,Shopping - Core Catalog,Shopping,119287,1431,1057.78,34.1,2898.51
2025-06-18,Shopping - Core Catalog,Shopping,130304,1564,892.14,96.15,8172.99
2025-06-19,Shopping - Core Catalog,Shopping,124685,1496,1115.03,87.21,7412.9
2025-06-20,Shopping - Core Catalog,Shopping,98032,1176,843.36,104.44,8877.4
2025-06-21,Shopping - Core Catalog,Shopping,88006,1056,807.46,55.19,4691.17
2025-06-22,Shopping - Core Catalog,Shopping,104522,1254,848.99,82.77,7035.27
2025-06-23,Shopping - Core Catalog,Shopping,141487,1698,1279.3,126.3,10735.32
2025-06-24,Shopping - Core Catalog,Shopping,120359,1444,1029.96,74.47,6330.01
2025-06-25,Shopping - Core Catalog,Shopping,131495,1578,1014.66,74.2,6306.94
2025-06-26,Shopping - Core Catalog,Shopping,173651,2084,1564.24,111.33,9463.1
2025-06-27,Shopping - Core Catalog,Shopping,151073,1813,1172.78,109.15,9277.43
2025-06-28,Shopping - Core Catalog,Shopping,133818,1606,1035.35,85.1,7233.61
2025-06-29,Shopping - Core Catalog,Shopping,120611,1447,911.7,104.94,8919.95
2025-06-30,Shopping - Core Catalog,Shopping,119500,1434,989.79,72.18,6135.53
2025-07-01,Shopping - Core Catalog,Shopping,118760,1425,721.41,44.43,3776.28
2025-07-02,Shopping - Core Catalog,Shopping,168467,2022,1273.49,176.81,15028.51
2025-07-03,Shopping - Core Catalog,Shopping,142662,1712,1160.05,76.82,6529.79
2025-07-04,Shopping - Core Catalog,Shopping,113050,1357,1036.55,72.12,6130.57
2025-07-05,Shopping - Core Catalog,Shopping,108967,1308,924.25,77.55,6592.07
2025-07-06,Shopping - Core Catalog,Shopping,148558,1783,1082.01,89.8,7633.17
2025-07-07,Shopping - Core Catalog,Shopping,114426,1373,810.14,64.16,5453.65
2025-07-08,Shopping - Core Catalog,Shopping,133067,1597,964.16,81.02,6886.33
2025-07-09,Shopping - Core Catalog,Shopping,112569,1351,874.17,75.17,6389.6
2025-07-10,Shopping - Core Catalog,Shopping,154976,1860,1475.96,112.58,9569.35
2025-07-11,Shopping - Core Catalog,Shopping,157068,1885,1256.64,47.77,4060.46
2025-07-12,Shopping - Core Catalog,Shopping,67188,806,638.98,106.16,9023.52
2025-07-13,Shopping - Core Catalog,Shopping,74238,891,723.61,63.46,5394.29
2025-07-14,Shopping - Core Catalog,Shopping,127942,1535,1049.32,102.65,8724.92
2025-07-15,Shopping - Core Catalog,Shopping,123859,1486,987.38,54.75,4653.37
2025-07-16,Shopping - Core Catalog,Shopping,110409,1325,847.33,64.6,5491.36
2025-07-17,Shopping - Core Catalog,Shopping,191023,2292,1526.78,89.06,7569.77
2025-07-18,Shopping - Core Catalog,Shopping,142939,1715,1138.53,141.41,12020.08
2025-07-19,Shopping - Core Catalog,Shopping,111920,1343,1037.41,71.79,6102.06
2025-07-20,Shopping - Core Catalog,Shopping,99097,1189,841.2,92.93,7898.9
2025-07-21,Shopping - Core Catalog,Shopping,125643,1508,1227.07,78.54,6675.56
2025-07-22,Shopping - Core Catalog,Shopping,98073,1177,1006.54,73.21,6223.09
2025-07-23,Shopping - Core Catalog,Shopping,131363,1576,1024.68,78.85,6702.11
2025-07-24,Shopping - Core Catalog,Shopping,132947,1595,1204.11,138.64,11784.29
2025-07-25,Shopping - Core Catalog,Shopping,104552,1255,804.86,40.68,3457.74
2025-07-26,Shopping - Core Catalog,Shopping,169311,2032,1273.0,65.83,5595.25
2025-07-27,Shopping - Core Catalog,Shopping,110466,1326,987.2,46.15,3922.41
2025-07-28,Shopping - Core Catalog,Shopping,171811,2062,1360.48,73.43,6241.52
2025-07-29,Shopping - Core Catalog,Shopping,99234,1191,890.54,60.42,5135.52
2025-07-30,Shopping - Core Catalog,Shopping,90631,1088,915.63,48.42,4115.44
2025-07-31,Shopping - Core Catalog,Shopping,105754,1269,877.45,61.2,5201.74
2025-08-01,Shopping - Core Catalog,Shopping,128544,1543,1131.83,49.53,4209.8
2025-08-02,Shopping - Core Catalog,Shopping,110382,1325,968.93,60.21,5117.94
2025-08-03,Shopping - Core Catalog,Shopping,127791,1533,881.03,109.66,9320.71
2025-08-04,Shopping - Core Catalog,Shopping,92233,1107,902.47,87.81,7463.8
2025-08-05,Shopping - Core Catalog,Shopping,106710,1281,862.69,79.73,6776.68
2025-08-06,Shopping - Core Catalog,Shopping,115814,1390,1074.59,64.85,5512.24
2025-08-07,Shopping - Core Catalog,Shopping,130007,1560,997.24,52.56,4468.01
2025-08-08,Shopping - Core Catalog,Shopping,117611,1411,958.88,57.65,4900.11
2025-08-09,Shopping - Core Catalog,Shopping,156825,1882,1268.29,96.2,8177.16
2025-08-10,Shopping - Core Catalog,Shopping,102492,1230,946.25,104.32,8867.01
2025-08-11,Shopping - Core Catalog,Shopping,150524,1806,1365.01,133.66,11361.12
2025-08-12,Shopping - Core Catalog,Shopping,128920,1547,987.03,99.99,8499.09
2025-08-13,Shopping - Core Catalog,Shopping,161413,1937,1135.83,72.82,6189.49
2025-08-14,Shopping - Core Catalog,Shopping,134457,1613,1076.48,88.36,7510.69
2025-08-15,Shopping - Core Catalog,Shopping,87205,1046,801.3,64.91,5517.71
2024-06-01,Shopping - Promo,Shopping,33472,435,293.36,19.9,1492.66
2024-06-02,Shopping - Promo,Shopping,42116,548,427.43,23.61,1770.97
2024-06-03,Shopping - Promo,Shopping,28325,368,318.09,11.99,899.1
2024-06-04,Shopping - Promo,Shopping,39216,510,406.46,28.84,2163.12
2024-06-05,Shopping - Promo,Shopping,20267,263,273.57,22.67,1700.07
2024-06-06,Shopping - Promo,Shopping,26772,348,310.34,12.03,902.56
2024-06-07,Shopping - Promo,Shopping,33753,439,349.75,31.65,2373.45
2024-06-08,Shopping - Promo,Shopping,31119,405,297.4,24.99,1874.45
2024-06-09,Shopping - Promo,Shopping,19108,248,241.3,23.58,1768.72
2024-06-10,Shopping - Promo,Shopping,25063,326,270.79,21.96,1647.34
2024-06-11,Shopping - Promo,Shopping,39827,518,374.42,28.84,2162.74
2024-06-12,Shopping - Promo,Shopping,32313,420,388.55,28.48,2136.12
2024-06-13,Shopping - Promo,Shopping,40516,527,411.82,32.99,2474.31
2024-06-14,Shopping - Promo,Shopping,42028,546,434.22,15.31,1148.03
2024-06-15,Shopping - Promo,Shopping,32477,422,284.55,12.23,917.02
2024-06-16,Shopping - Promo,Shopping,24687,321,262.73,14.43,1082.18
2024-06-17,Shopping - Promo,Shopping,37879,492,400.76,23.97,1797.86
2024-06-18,Shopping - Promo,Shopping,37437,487,357.44,25.72,1928.78
2024-06-19,Shopping - Promo,Shopping,22193,289,263.55,19.89,1491.38
2024-06-20,Shopping - Promo,Shopping,24571,319,261.25,25.04,1878.27
2024-06-21,Shopping - Promo,Shopping,31599,411,343.95,31.38,2353.32
2024-06-22,Shopping - Promo,Shopping,25590,333,269.86,14.15,1061.44
2024-06-23,Shopping - Promo,Shopping,29036,377,277.41,20.19,1514.4
2024-06-24,Shopping - Promo,Shopping,38860,505,382.36,18.67,1400.08
2024-06-25,Shopping - Promo,Shopping,32256,419,361.54,21.82,1636.5
2024-06-26,Shopping - Promo,Shopping,39073,508,400.84,27.45,2059.03
2024-06-27,Shopping - Promo,Shopping,24883,323,222.95,5.66,424.28
2024-06-28,Shopping - Promo,Shopping,29246,380,330.53,44.45,3334.01
2024-06-29,Shopping - Promo,Shopping,30898,402,316.7,24.73,1854.68
2024-06-30,Shopping - Promo,Shopping,20035,260,212.42,12.63,947.57
2024-07-01,Shopping - Promo,Shopping,26049,339,272.62,33.05,2478.66
2024-07-02,Shopping - Promo,Shopping,21547,280,263.78,16.27,1219.91
2024-07-03,Shopping - Promo,Shopping,34125,444,308.2,21.26,1594.16
2024-07-04,Shopping - Promo,Shopping,36637,476,411.7,21.96,1647.21
